amazon_order_id,purchase_date,order_total,add_city,Abbrev,add_postal,add_country,number_items,total_item_quantity,Product,repeat_buyer,Month
111-4412081-9883427,2021-06-09 11:16 AM PDT,27.15,ROCKVILLE CENTRE,NY,11570-2123,US,1,1,Rainforest,0.0,06
113-8220082-4834646,2021-06-09 11:27 AM PDT,26.36,WAUWATOSA,WI,53213-1021,US,1,1,Rainforest,0.0,06
112-5431601-4965019,2021-06-09 11:38 AM PDT,26.58,NEW CANAAN,CT,06840-4313,US,1,1,Floral,0.0,06
113-0169222-4588248,2021-06-09 11:39 AM PDT,26.55,BROCKTON,MA,02301-6374,US,1,1,Floral,0.0,06
111-2652586-6120214,2021-06-09 11:51 AM PDT,27.05,FRISCO,TX,75034-9643,US,1,1,Rainforest,0.0,06
112-8844074-3251434,2021-06-09 12:53 PM PDT,26.49,BOISE,ID,83704-6132,US,1,1,Rainforest,0.0,06
113-5421375-6373818,2021-06-09 01:00 PM PDT,27.15,BRENTWOOD,NY,11717-4908,US,1,1,Rainforest,0.0,06
111-5991428-4105028,2021-06-09 02:18 PM PDT,26.58,WESTPORT,CT,06880-6732,US,1,1,Rainforest,0.0,06
112-7308472-5581834,2021-06-09 03:18 PM PDT,27.55,CHICAGO,IL,60660-2307,US,1,1,Floral,0.0,06
113-3112283-7489822,2021-06-09 03:33 PM PDT,24.99,WHITEFIELD,NH,03598-3150,US,1,1,Rainforest,0.0,06
111-7419583-9447418,2021-06-09 03:47 PM PDT,52.72,GRAY,ME,04039-9805,US,2,2,Both,0.0,06
113-8688249-7092259,2021-06-09 03:56 PM PDT,27.61,BLYTHEVILLE,AR,72315-6804,US,1,1,Floral,0.0,06
114-0296008-5248232,2021-06-09 04:13 PM PDT,27.51,REDMOND,WA,98052-6665,US,1,1,Floral,0.0,06
111-7802204-1753845,2021-06-09 04:23 PM PDT,26.49,MARIETTA,GA,30066-5621,US,1,1,Rainforest,0.0,06
114-3363600-8604227,2021-06-09 04:59 PM PDT,26.49,POST FALLS,ID,83854-6977,US,1,1,Rainforest,0.0,06
114-4126304-6060259,2021-06-09 05:28 PM PDT,27.36,CHATSWORTH,CA,91311-1740,US,1,1,Rainforest,0.0,06
112-9310768-3965044,2021-06-09 05:30 PM PDT,27.55,LONG BEACH,CA,90807-4120,US,1,1,Rainforest,0.0,06
111-1826727-6120269,2021-06-09 05:40 PM PDT,26.94,GILBERT,AZ,85233-7242,US,1,1,Floral,0.0,06
114-4500694-0321847,2021-06-09 06:28 PM PDT,26.55,WEST SPRINGFIELD,MA,01089-4356,US,1,1,Floral,0.0,06
113-3470368-2747437,2021-06-09 06:58 PM PDT,27.05,FRISCO,TX,75034-6313,US,1,1,Rainforest,0.0,06
111-6300380-5484266,2021-06-09 07:11 PM PDT,27.18,LAKE ELSINORE,CA,92530-4791,US,1,1,Rainforest,0.0,06
112-4157224-5655437,2021-06-09 07:13 PM PDT,27.11,San Francisco,CA,94103,US,1,1,Rainforest,0.0,06
114-3510520-3513811,2021-06-09 07:27 PM PDT,26.93,MORENO VALLEY,CA,92553-5980,US,1,1,Rainforest,0.0,06
114-4704464-1669019,2021-06-09 07:53 PM PDT,26.8,LAYTON,UT,84040-5746,US,1,1,Rainforest,0.0,06
114-4636314-7590652,2021-06-09 07:56 PM PDT,24.99,PORTLAND,OR,97201-2222,US,1,1,Floral,0.0,06
112-4321485-8762639,2021-06-09 08:03 PM PDT,27.55,Seattle,WA,98112,US,1,1,Rainforest,0.0,06
112-0666337-6154616,2021-06-09 08:03 PM PDT,26.93,SAN DIEGO,CA,92111-7346,US,1,1,Rainforest,0.0,06
112-6439011-2844214,2021-06-09 08:57 PM PDT,27.15,FLORAL PARK,NY,11001-2616,US,1,1,Floral,0.0,06
111-7711898-8049820,2021-06-09 09:16 PM PDT,27.05,HOUSTON,TX,77034-1440,US,1,1,Rainforest,0.0,06
113-4084499-4386650,2021-06-09 10:00 PM PDT,27.58,CHINO VALLEY,AZ,86323-6676,US,1,1,Rainforest,0.0,06
114-0480996-5617046,2021-06-09 11:25 PM PDT,27.36,WALNUT,CA,91789-2315,US,1,1,Rainforest,0.0,06
112-0961274-4614623,2021-06-10 12:02 AM PDT,26.93,SAN JUAN CAPISTRANO,CA,92675-1112,US,1,1,Rainforest,0.0,06
113-2311486-4198608,2021-06-10 12:42 AM PDT,26.17,MILILANI,HI,96789-2423,US,1,1,Rainforest,0.0,06
111-3851218-2341035,2021-06-10 04:22 AM PDT,26.49,ANNAPOLIS,MD,21401-3270,US,1,1,Rainforest,0.0,06
114-6723731-7616237,2021-06-10 04:41 AM PDT,28.23,GREENFIELD,IN,46140-5526,US,1,1,Rainforest,0.0,06
111-7714041-0220256,2021-06-10 04:46 AM PDT,26.86,CANAL WINCHESTER,OH,43110-8529,US,1,1,Floral,0.0,06
111-3734915-9160204,2021-06-10 05:04 AM PDT,53.6,WILLOUGHBY,OH,44094-6900,US,2,2,Both,0.0,06
111-9407519-1541069,2021-06-10 05:16 AM PDT,26.49,ENOLA,PA,17025-2900,US,1,1,Rainforest,0.0,06
111-9507567-5684212,2021-06-10 05:28 AM PDT,26.49,LAWRENCEVILLE,GA,30043-3870,US,1,1,Floral,0.0,06
113-6438958-2320229,2021-06-10 05:41 AM PDT,26.8,CHARLOTTE,NC,28277-0145,US,1,1,Rainforest,0.0,06
111-4970971-5244218,2021-06-10 06:15 AM PDT,26.49,TRAVERSE CITY,MI,49684-8932,US,1,1,Rainforest,0.0,06
114-1042621-2337005,2021-06-10 07:06 AM PDT,26.27,SANTA FE,NM,87506-0003,US,1,1,Floral,0.0,06
114-0949197-2580209,2021-06-10 07:13 AM PDT,27.06,LOPEZ ISLAND,WA,98261-8613,US,1,1,Rainforest,0.0,06
113-2661198-5042643,2021-06-10 08:23 AM PDT,53.3,OAKHURST,NJ,07755-1633,US,2,2,Both,1.0,06
112-7626067-9164209,2021-06-10 08:54 AM PDT,27.21,STATEN ISLAND,NY,10312-1626,US,1,1,Rainforest,0.0,06
111-4838573-0040252,2021-06-10 09:09 AM PDT,26.74,CEDAR LAKE,IN,46303-8539,US,1,1,Floral,0.0,06
111-6201420-9881855,2021-06-10 09:12 AM PDT,26.93,HESPERIA,CA,92345-6417,US,1,1,Rainforest,0.0,06
113-8163149-7556255,2021-06-10 10:26 AM PDT,27.31,MARYSVILLE,WA,98270-7408,US,1,1,Rainforest,0.0,06
111-4389638-8553868,2021-06-10 10:40 AM PDT,27.55,MONROVIA,CA,91016-2533,US,1,1,Rainforest,0.0,06
111-6522853-4392214,2021-06-10 11:32 AM PDT,26.74,ACWORTH,GA,30102-3001,US,1,1,Rainforest,0.0,06
111-8518496-5285834,2021-06-10 11:36 AM PDT,26.61,LEES SUMMIT,MO,64063-3360,US,1,1,Rainforest,0.0,06
111-5196768-1143432,2021-06-10 11:58 AM PDT,27.21,BROOKLYN,NY,11239-2703,US,1,1,Floral,0.0,06
112-0087095-6277826,2021-06-10 01:03 PM PDT,27.1,LAFAYETTE,LA,70503,US,1,1,Rainforest,0.0,06
111-4337349-3999446,2021-06-10 01:13 PM PDT,26.61,ST AUGUSTINE,FL,32095-8531,US,1,1,Rainforest,0.0,06
112-9807700-8111405,2021-06-10 01:23 PM PDT,27.11,SAN FRANCISCO,CA,94123-4922,US,1,1,Rainforest,0.0,06
113-9326856-4078632,2021-06-10 01:41 PM PDT,26.49,VINE GROVE,KY,40175-6362,US,1,1,Floral,0.0,06
113-9478783-9685814,2021-06-10 02:11 PM PDT,53.96,O FALLON,MO,63368-5611,US,1,2,Floral,0.0,06
112-1000443-1991406,2021-06-10 02:49 PM PDT,27.43,SOUTH SAN FRANCISCO,CA,94080-1567,US,1,1,Rainforest,0.0,06
112-2501698-5720238,2021-06-10 03:11 PM PDT,26.36,FREEDOM,WI,54130-7277,US,1,1,Floral,0.0,06
113-6407072-6912256,2021-06-10 03:13 PM PDT,26.99,BUFFALO GROVE,IL,60089-6668,US,1,1,Rainforest,0.0,06
113-0078548-1429045,2021-06-10 03:14 PM PDT,27.36,LOS ANGELES,CA,90066-3416,US,1,1,Rainforest,0.0,06
111-6536644-3969855,2021-06-10 03:46 PM PDT,26.94,SNOHOMISH,WA,98290-7128,US,1,1,Rainforest,0.0,06
114-8597890-5366637,2021-06-10 04:17 PM PDT,26.49,DETROIT,MI,48219-3450,US,1,1,Rainforest,0.0,06
113-2094096-9970665,2021-06-10 05:16 PM PDT,26.99,HILLSDALE,NY,12529-5622,US,1,1,Rainforest,0.0,06
114-0886423-6512235,2021-06-10 05:45 PM PDT,26.61,CAPE CORAL,FL,33991-8016,US,1,1,Floral,0.0,06
111-7564157-7881046,2021-06-10 06:38 PM PDT,27.43,ALBANY,CA,94706-1322,US,1,1,Floral,0.0,06
113-4655966-5018658,2021-06-10 06:46 PM PDT,24.99,ALBANY,OR,97321-9717,US,1,1,Rainforest,0.0,06
113-6052197-3742618,2021-06-10 06:59 PM PDT,53.54,Farmington,MN,55024,US,2,2,Both,0.0,06
112-0807212-4577057,2021-06-10 07:16 PM PDT,26.55,NEWTON,MA,02458-1604,US,1,1,Floral,1.0,06
114-1054438-6026600,2021-06-10 07:20 PM PDT,26.93,CORONA,CA,92879-2603,US,1,1,Floral,0.0,06
114-2624767-8044268,2021-06-10 07:48 PM PDT,27.21,BROOKLYN,NY,11215-2163,US,1,1,Rainforest,0.0,06
111-7113499-6358615,2021-06-10 08:23 PM PDT,,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,1,1,Rainforest,,06
113-5440561-7969828,2021-06-10 08:38 PM PDT,27.3,OXNARD,CA,93033-7952,US,1,1,Rainforest,0.0,06
112-2338375-7233819,2021-06-10 09:36 PM PDT,27.43,ORINDA,CA,94563-2907,US,1,1,Floral,0.0,06
114-7414491-4244258,2021-06-10 10:08 PM PDT,27.36,SAN MATEO,CA,94403-3467,US,1,1,Rainforest,0.0,06
114-7225116-6691420,2021-06-10 10:39 PM PDT,27.36,LOS ANGELES,CA,90065-5237,US,1,1,Rainforest,0.0,06
112-9740454-8989049,2021-06-10 10:42 PM PDT,27.36,MANHATTAN BEACH,CA,90266-7118,US,1,1,Rainforest,0.0,06
112-1935209-5577817,2021-06-11 12:22 AM PDT,27.3,San Jose,CA,95110,US,1,1,Rainforest,0.0,06
111-2884675-6671415,2021-06-11 04:03 AM PDT,26.55,METHUEN,MA,01844-1909,US,1,1,Rainforest,0.0,06
113-5042781-6814609,2021-06-11 06:04 AM PDT,27.18,BLOOMINGTON,IL,61704-4816,US,1,1,Rainforest,0.0,06
112-5951843-9105800,2021-06-11 06:19 AM PDT,27.14,GLENDALE,AZ,85310-2740,US,1,1,Rainforest,0.0,06
114-7018228-3833848,2021-06-11 07:14 AM PDT,26.49,GRAND RAPIDS,MI,49506-4822,US,1,1,Rainforest,0.0,06
112-0608893-4069055,2021-06-11 07:15 AM PDT,26.55,NANTUCKET,MA,02554-2880,US,1,1,Rainforest,0.0,06
113-3229465-5518640,2021-06-11 08:07 AM PDT,26.74,ZIONSVILLE,IN,46077-1842,US,1,1,Rainforest,1.0,06
113-4893703-6469046,2021-06-11 08:57 AM PDT,26.61,ORLANDO,FL,32826-4102,US,1,1,Floral,0.0,06
114-8549288-8065042,2021-06-11 09:09 AM PDT,26.58,FAIRFIELD,CT,06825-3234,US,1,1,Floral,0.0,06
114-6153041-7225854,2021-06-11 09:13 AM PDT,26.68,HENDERSON,NC,27537-8602,US,1,1,Rainforest,0.0,06
111-8351490-4165812,2021-06-11 09:29 AM PDT,52.98,Boonsboro,MD,21713,US,2,2,Both,0.0,06
112-1564685-4575452,2021-06-11 09:30 AM PDT,79.47,SYKESVILLE,MD,21784-8221,US,2,3,Both,0.0,06
111-7259357-4328204,2021-06-11 10:15 AM PDT,26.58,GREENWICH,CT,06830-2927,US,1,1,Floral,0.0,06
112-2121659-5473811,2021-06-11 11:39 AM PDT,54.12,MESA,AZ,85212-8950,US,2,2,Both,0.0,06
113-2546310-8629820,2021-06-11 11:55 AM PDT,27.43,EAST PALO ALTO,CA,94303-1704,US,1,1,Rainforest,0.0,06
113-9128684-3751440,2021-06-11 01:16 PM PDT,26.31,CHARLOTTESVILLE,VA,22903-5309,US,1,1,Rainforest,0.0,06
111-7917438-2090603,2021-06-11 01:41 PM PDT,27.55,SEATTLE,WA,98178-2258,US,1,1,Floral,0.0,06
112-3116575-3630630,2021-06-11 01:42 PM PDT,27.46,SPANAWAY,WA,98387-8583,US,1,1,Rainforest,0.0,06
113-0968050-1475401,2021-06-11 01:50 PM PDT,26.49,FALLS CHURCH,VA,22046-3312,US,1,1,Rainforest,0.0,06
112-9604805-7945867,2021-06-11 01:57 PM PDT,26.74,NORTH PORT,FL,34288-2359,US,1,1,Floral,0.0,06
111-6262704-0369821,2021-06-11 02:48 PM PDT,27.43,SPRINGFIELD,IL,62704-4037,US,1,1,Floral,0.0,06
114-2256044-0504242,2021-06-11 02:49 PM PDT,27.21,BROOKLYN,NY,11249-5928,US,1,1,Floral,0.0,06
112-3715473-1787455,2021-06-11 02:55 PM PDT,54.1,GEORGETOWN,TX,78628-2181,US,1,2,Rainforest,0.0,06
112-4793263-0860203,2021-06-11 02:56 PM PDT,27.55,MONROVIA,CA,91016-3067,US,1,1,Rainforest,0.0,06
111-4909040-3695420,2021-06-11 02:58 PM PDT,26.55,WINCHESTER,MA,01890-2813,US,1,1,Floral,0.0,06
114-7961812-9663439,2021-06-11 03:10 PM PDT,27.08,WHITE PLAINS,NY,10605-5125,US,1,1,Floral,0.0,06
114-2084860-9137055,2021-06-11 03:30 PM PDT,27.21,JAMAICA,NY,11435-5120,US,1,1,Floral,0.0,06
114-4336010-3269046,2021-06-11 03:47 PM PDT,26.49,MOON TOWNSHIP,PA,15108-4265,US,1,1,Floral,0.0,06
114-1225107-5100228,2021-06-11 04:06 PM PDT,26.68,GOLDSBORO,NC,27534-5484,US,1,1,Floral,0.0,06
112-2489060-9347407,2021-06-11 04:33 PM PDT,27.3,MENLO PARK,CA,94025-5838,US,1,1,Floral,0.0,06
113-4515985-4487457,2021-06-11 05:37 PM PDT,27.55,DUARTE,CA,91010-3317,US,1,1,Floral,0.0,06
111-3026290-9139405,2021-06-11 05:45 PM PDT,27.43,SPRINGFIELD,IL,62711-5702,US,1,1,Rainforest,0.0,06
114-7274315-3097835,2021-06-11 06:21 PM PDT,26.74,PROVIDENCE,RI,02906-3405,US,1,1,Rainforest,0.0,06
112-1931895-6512210,2021-06-11 09:02 PM PDT,26.49,JACKSON,MI,49203-5242,US,1,1,Rainforest,0.0,06
114-8791758-6546601,2021-06-11 09:19 PM PDT,26.93,ENCINITAS,CA,92024-2523,US,1,1,Rainforest,0.0,06
114-9725181-1493005,2021-06-11 09:24 PM PDT,26.49,Saxonburg,PA,16056,US,1,1,Rainforest,0.0,06
112-5016176-6500207,2021-06-11 10:22 PM PDT,26.74,MIAMI,FL,33196-5424,US,1,1,Floral,0.0,06
114-6882517-4862658,2021-06-11 11:32 PM PDT,27.11,SAN FRANCISCO,CA,94110-3616,US,1,1,Rainforest,0.0,06
113-0669697-2801833,2021-06-12 12:13 AM PDT,26.99,ULSTER PARK,NY,12487-5329,US,1,1,Rainforest,0.0,06
112-6852319-1646607,2021-06-12 01:00 AM PDT,24.99,FPO,AP,96370-0057,US,1,1,Rainforest,0.0,06
113-8077455-4437862,2021-06-12 03:54 AM PDT,24.99,DULLES,VA,20189-7039,US,1,1,Rainforest,0.0,06
111-3537356-1780211,2021-06-12 03:58 AM PDT,53.16,GREENWICH,CT,06830-3536,US,2,2,Both,0.0,06
111-0040301-2246603,2021-06-12 04:40 AM PDT,53.3,WALL TOWNSHIP,NJ,07719-9019,US,2,2,Both,0.0,06
113-7616029-2184269,2021-06-12 04:42 AM PDT,26.74,WELLINGTON,FL,33414-2113,US,1,1,Floral,0.0,06
112-1715351-1593831,2021-06-12 04:51 AM PDT,26.55,Sudbury,MA,1776,US,1,1,Floral,0.0,06
112-3855021-1273023,2021-06-12 05:05 AM PDT,26.74,FORT LAUDERDALE,FL,33308-1302,US,1,1,Rainforest,0.0,06
112-7749225-3137030,2021-06-12 05:18 AM PDT,26.61,AVON LAKE,OH,44012-2354,US,1,1,Rainforest,0.0,06
111-3599096-9632269,2021-06-12 05:44 AM PDT,27.24,Barrington,IL,60010,US,1,1,Floral,1.0,06
113-9537114-5749012,2021-06-12 06:09 AM PDT,26.99,MARLBORO,NY,12542-5955,US,1,1,Floral,0.0,06
114-9996677-5689830,2021-06-12 06:29 AM PDT,27.05,NORTH RICHLAND HILLS,TX,76182-3465,US,1,1,Rainforest,0.0,06
114-2731156-2392251,2021-06-12 06:31 AM PDT,26.74,MIAMI,FL,33179-1901,US,1,1,Rainforest,0.0,06
113-2243685-4212263,2021-06-12 06:44 AM PDT,26.86,WEST FARGO,ND,58078-8464,US,1,1,Rainforest,0.0,06
112-2595440-8805026,2021-06-12 07:04 AM PDT,26.99,ROCHESTER,NY,14617-3206,US,1,1,Rainforest,0.0,06
114-7558282-6752231,2021-06-12 07:41 AM PDT,27.24,SANTA CLARA,CA,95051-5333,US,1,1,Floral,0.0,06
113-9446270-7388213,2021-06-12 08:22 AM PDT,27.05,ALEDO,TX,76008-1217,US,1,1,Rainforest,0.0,06
113-9619499-8707469,2021-06-12 08:53 AM PDT,26.49,CHESAPEAKE,VA,23325-2249,US,1,1,Rainforest,0.0,06
113-3408918-5732215,2021-06-12 09:02 AM PDT,24.99,COOS BAY,OR,97420-1955,US,1,1,Rainforest,0.0,06
114-9746956-0565001,2021-06-12 09:04 AM PDT,27.18,SACRAMENTO,CA,95819-1717,US,1,1,Rainforest,0.0,06
114-3186760-6705829,2021-06-12 09:10 AM PDT,26.74,PINEHURST,NC,28374-8415,US,1,1,Rainforest,0.0,06
112-0790597-1035445,2021-06-12 09:17 AM PDT,27.55,SANTA MONICA,CA,90405-5707,US,1,1,Rainforest,0.0,06
111-6161529-8026651,2021-06-12 09:26 AM PDT,27.36,JOHNSON CITY,TN,37615-2862,US,1,1,Rainforest,0.0,06
114-6942120-6085009,2021-06-12 09:39 AM PDT,26.93,CARLSBAD,CA,92009-6004,US,1,1,Rainforest,0.0,06
111-9811042-9366638,2021-06-12 10:00 AM PDT,26.55,WILMINGTON,MA,01887-3394,US,1,1,Rainforest,0.0,06
112-4890598-2944240,2021-06-12 10:27 AM PDT,26.98,CLOVIS,CA,93611-5570,US,1,1,Rainforest,0.0,06
114-7594536-7591438,2021-06-12 10:43 AM PDT,27.15,LEVITTOWN,NY,11756-5645,US,1,1,Rainforest,0.0,06
114-3517351-2189024,2021-06-12 11:35 AM PDT,26.99,Tucker,GA,30084-7132,US,1,1,Rainforest,0.0,06
111-2448318-7564220,2021-06-12 11:39 AM PDT,27.59,LYNNWOOD,WA,98087-1303,US,1,1,Rainforest,0.0,06
114-8125640-4906635,2021-06-12 12:06 PM PDT,26.49,CHADDS FORD,PA,19317-9430,US,1,1,Floral,0.0,06
113-7076811-1505035,2021-06-12 12:12 PM PDT,26.49,ELLICOTT CITY,MD,21043-6942,US,1,1,Rainforest,0.0,06
112-3759734-7731414,2021-06-12 12:20 PM PDT,26.99,ALABASTER,AL,35114-5446,US,1,1,Floral,0.0,06
111-8813716-8561849,2021-06-12 01:30 PM PDT,26.61,WINTER GARDEN,FL,34787-9486,US,1,1,Rainforest,0.0,06
112-6612755-6344244,2021-06-12 02:24 PM PDT,26.99,VESTAVIA,AL,35243-2880,US,1,1,Rainforest,0.0,06
113-3182939-6434611,2021-06-12 03:24 PM PDT,26.65,ATLANTIC HIGHLANDS,NJ,07716-4014,US,1,1,Rainforest,0.0,06
114-1264919-7048207,2021-06-12 03:52 PM PDT,26.49,MCLEAN,VA,22102-1429,US,1,1,Floral,0.0,06
112-8371938-4873004,2021-06-12 04:15 PM PDT,52.98,PITTSBURGH,PA,15238-2139,US,2,2,Both,0.0,06
114-2847272-5628245,2021-06-12 04:39 PM PDT,27.21,Jamaica,NY,11433,US,1,1,Rainforest,0.0,06
112-7789590-2198606,2021-06-12 04:47 PM PDT,27.05,WHITEHOUSE,TX,75791,US,1,1,Rainforest,0.0,06
111-2132372-9200243,2021-06-12 05:40 PM PDT,26.74,ROCK VALLEY,IA,51247-7453,US,1,1,Rainforest,0.0,06
114-7030935-2478639,2021-06-12 06:02 PM PDT,26.99,MOXEE,WA,98936-9420,US,1,1,Rainforest,0.0,06
111-1457028-1436207,2021-06-12 06:24 PM PDT,26.65,HOBOKEN,NJ,07030-6788,US,1,1,Floral,0.0,06
113-9585736-0975441,2021-06-12 06:34 PM PDT,26.74,PARKLAND,FL,33076-2555,US,1,1,Floral,0.0,06
111-6565906-9021856,2021-06-12 07:04 PM PDT,54.6,BERKELEY,CA,94707-2053,US,1,2,Rainforest,1.0,06
114-9509081-4264264,2021-06-12 07:11 PM PDT,26.93,COSTA MESA,CA,92626-2653,US,1,1,Rainforest,0.0,06
111-3288305-4482659,2021-06-12 07:24 PM PDT,52.98,PETOSKEY,MI,49770-8559,US,1,2,Rainforest,0.0,06
114-0040156-1001879,2021-06-12 07:39 PM PDT,26.49,ALIQUIPPA,PA,15001-4842,US,1,1,Floral,0.0,06
111-4982275-2586637,2021-06-12 08:29 PM PDT,26.61,RAPID CITY,SD,57701-2109,US,1,1,Rainforest,0.0,06
113-8728280-8373013,2021-06-12 09:12 PM PDT,27.3,BERKELEY,CA,94703-1907,US,1,1,Floral,0.0,06
113-9986147-3346616,2021-06-12 09:20 PM PDT,26.74,LIGHTHOUSE POINT,FL,33064-7847,US,1,1,Rainforest,0.0,06
111-7949885-3438648,2021-06-12 09:22 PM PDT,27.3,MILPITAS,CA,95035-7006,US,1,1,Rainforest,0.0,06
114-4106799-2613836,2021-06-12 10:29 PM PDT,26.88,FORT COLLINS,CO,80528-4598,US,1,1,Rainforest,0.0,06
113-5600651-9242616,2021-06-13 12:14 AM PDT,24.99,Lantau Island,--,--,HK,1,1,Floral,0.0,06
113-6640609-6176222,2021-06-13 04:47 AM PDT,24.99,Amherst,NH,3031,US,1,1,Rainforest,0.0,06
111-6478858-6117803,2021-06-13 05:09 AM PDT,26.58,SIMSBURY,CT,06070-1739,US,1,1,Floral,0.0,06
113-2606425-9407403,2021-06-13 05:32 AM PDT,26.49,GLENARDEN,MD,20706-2687,US,1,1,Rainforest,0.0,06
113-3953958-3849841,2021-06-13 05:38 AM PDT,26.49,ARLINGTON,VA,22203-2430,US,1,1,Rainforest,0.0,06
112-4976309-2771422,2021-06-13 05:39 AM PDT,26.74,WAYNESVILLE,OH,45068-9320,US,1,1,Floral,0.0,06
114-5853297-5809011,2021-06-13 05:42 AM PDT,26.74,PUNTA GORDA,FL,33950-7333,US,1,1,Rainforest,0.0,06
112-1832337-8929864,2021-06-13 05:43 AM PDT,26.49,BENNINGTON,VT,05201-8609,US,1,1,Rainforest,0.0,06
112-3183569-4201035,2021-06-13 06:08 AM PDT,26.24,Hartland,WI,53029,US,1,1,Rainforest,0.0,06
113-1421375-0350622,2021-06-13 06:22 AM PDT,53.98,Gulf Shores,AL,36542,US,2,2,Both,0.0,06
111-2563840-9037068,2021-06-13 06:54 AM PDT,26.99,SKANEATELES,NY,13152-9463,US,1,1,Rainforest,0.0,06
114-3090206-5582601,2021-06-13 07:14 AM PDT,26.49,Woodstock,VT,5091,US,1,1,Rainforest,0.0,06
112-3961911-1518661,2021-06-13 08:06 AM PDT,26.61,FORT MYERS,FL,33966-1360,US,1,1,Floral,0.0,06
114-0988690-6553838,2021-06-13 08:08 AM PDT,26.86,TAMPA,FL,33605-2515,US,1,1,Floral,0.0,06
113-7454701-4792202,2021-06-13 08:37 AM PDT,27.06,RENO,NV,89521-8346,US,1,1,Rainforest,0.0,06
114-1094676-1000247,2021-06-13 08:45 AM PDT,24.99,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,1,1,Rainforest,,06
113-8378808-7892261,2021-06-13 08:49 AM PDT,27.19,DENVER,CO,80205-5330,US,1,1,Rainforest,0.0,06
111-2717252-3988255,2021-06-13 09:09 AM PDT,26.74,WELLINGTON,FL,33449-8084,US,1,1,Floral,0.0,06
114-7066255-1491423,2021-06-13 09:23 AM PDT,26.55,Jamaica Plain,MA,2130,US,1,1,Rainforest,0.0,06
114-1348625-2011409,2021-06-13 09:33 AM PDT,27.36,WINNETKA,CA,91306-3619,US,1,1,Rainforest,0.0,06
112-7651277-0372264,2021-06-13 09:40 AM PDT,26.74,HAINES CITY,FL,33844-9621,US,1,1,Floral,0.0,06
112-0780279-4305866,2021-06-13 10:10 AM PDT,53.86,WINCHESTER,CA,92596-9111,US,2,2,Both,0.0,06
114-2431366-1266663,2021-06-13 10:11 AM PDT,26.86,DURHAM,NC,27707-2804,US,1,1,Rainforest,0.0,06
111-4017214-8841051,2021-06-13 10:32 AM PDT,27.21,Atlanta,GA,30324,US,1,1,Rainforest,0.0,06
114-9644906-5293838,2021-06-13 10:52 AM PDT,27.11,SONOMA,CA,95476-6019,US,1,1,Rainforest,0.0,06
113-3418088-3075423,2021-06-13 11:01 AM PDT,26.86,Tampa,FL,33603,US,1,1,Floral,0.0,06
112-3628612-5563422,2021-06-13 11:21 AM PDT,27.55,EVANSTON,IL,60202-2378,US,1,1,Rainforest,0.0,06
113-8145413-7711469,2021-06-13 11:25 AM PDT,54.72,STUDIO CITY,CA,91604-1605,US,2,2,Both,0.0,06
112-7975143-6473005,2021-06-13 11:30 AM PDT,27.3,HOLLISTER,CA,95023-5579,US,1,1,Floral,0.0,06
111-9507483-0850658,2021-06-13 12:20 PM PDT,26.55,GEORGETOWN,MA,01833-1516,US,1,1,Floral,0.0,06
113-5269965-9105000,2021-06-13 01:05 PM PDT,27.3,Moss Beach,CA,94038,US,1,1,Floral,0.0,06
114-7855772-4968200,2021-06-13 01:14 PM PDT,26.98,CLOVIS,CA,93619-4264,US,1,1,Rainforest,0.0,06
112-4361006-0227449,2021-06-13 01:54 PM PDT,26.87,BLOOMINGTON,MN,55437-2444,US,1,1,Floral,0.0,06
113-3710881-1611452,2021-06-13 01:54 PM PDT,26.74,PALM HARBOR,FL,34683-3007,US,1,1,Floral,1.0,06
111-6271998-8625817,2021-06-13 02:26 PM PDT,26.61,ORLANDO,FL,32806-4714,US,1,1,Rainforest,0.0,06
112-7715146-5038614,2021-06-13 03:28 PM PDT,26.94,Cincinnati,OH,45237,US,1,1,Floral,0.0,06
111-3173413-4366619,2021-06-13 03:42 PM PDT,54.36,WALNUT CREEK,CA,94597-2418,US,2,2,Both,0.0,06
112-0404843-5825029,2021-06-13 04:12 PM PDT,26.49,BALTIMORE,MARYLAND,21239-2229,US,1,1,Floral,0.0,06
112-6142887-7570623,2021-06-13 04:31 PM PDT,26.49,Willow grove,PA,19090,US,1,1,Rainforest,0.0,06
114-5962362-0157069,2021-06-13 04:51 PM PDT,27.08,LAS VEGAS,NV,89144-1461,US,1,1,Rainforest,0.0,06
112-6703535-4613831,2021-06-13 04:54 PM PDT,27.12,TULSA,OK,74137-5839,US,1,1,Rainforest,0.0,06
114-8388440-7321812,2021-06-13 04:58 PM PDT,27.19,DENVER,CO,80220-2009,US,1,1,Floral,0.0,06
114-0285295-8405823,2021-06-13 05:39 PM PDT,27.16,SLIDELL,LA,70458-9009,US,1,1,Rainforest,0.0,06
113-8372888-6316265,2021-06-13 06:02 PM PDT,26.89,CARSON CITY,NV,89703-7344,US,1,1,Rainforest,0.0,06
112-6047295-5047441,2021-06-13 06:03 PM PDT,27.27,LOS GATOS,CA,95032-5153,US,1,1,Floral,0.0,06
114-5113724-9921849,2021-06-13 06:19 PM PDT,27.15,Deer Park,NY,11729,US,1,1,Rainforest,0.0,06
